HARGA RUMAH,LT,LB,JKT,JKM,GRS,KOTA
0.11447690026846177,0.17198581560283688,0.07649066452519575,0.3076923076923077,0.2692307692307693,0,0
0.030332171334695675,0.044473995271867614,0.028006424412768523,0.15384615384615385,0.11538461538461539,0,0
0.03233561726169011,0.07092198581560283,0.02128086729572375,0.11538461538461539,0.11538461538461539,0,0
0.0704010898745843,0.1320921985815603,0.010941577996386268,0.15384615384615385,0.2307692307692308,0,0
0.016308049845734664,0.012854609929078014,0.015057217426219634,0.038461538461538464,0.07692307692307693,0,0
0.03834595504267341,0.05511229314420804,0.041357157197349934,0.15384615384615385,0.15384615384615385,0,0
0.015306326882237448,0.019208037825059098,0.023790403533427023,0.07692307692307693,0.07692307692307693,0,0
0.016308049845734664,0.01713947990543735,0.02128086729572375,0.15384615384615385,0.11538461538461539,1,0
0.0094963336939536,0.011524822695035462,0.011242722344910661,0.07692307692307693,0.07692307692307693,1,0
0.05838041431261771,0.2937352245862884,0.07649066452519575,0.11538461538461539,0.07692307692307693,0,0
0.02953079296389791,0.02452718676122931,0.03302549688817506,0.07692307692307693,0.07692307692307693,0,0
0.08242176543655087,0.07062647754137115,0.04888576591045975,0.11538461538461539,0.15384615384615385,0,0
0.15053892695436152,0.17833924349881797,0.07649066452519575,0.11538461538461539,0.11538461538461539,0,0
0.11828344752975119,0.14450354609929078,0.05641437462356957,0.11538461538461539,0.11538461538461539,0,0
0.028328725407701247,0.04846335697399527,0.03131901224653684,0.19230769230769232,0.19230769230769232,1,0
0.09844933285250632,0.1425827423167849,0.03633808472194339,0.11538461538461539,0.07692307692307693,1,0
0.1425251432463838,0.0892434988179669,0.046376229672756474,0.15384615384615385,0.07692307692307693,0,0
0.07841487358256202,0.06648936170212766,0.06143344709897611,0.19230769230769232,0.15384615384615385,1,0
0.11447690026846177,0.17198581560283688,0.05641437462356957,0.2692307692307693,0.3076923076923077,1,0
0.020314941699723525,0.03132387706855792,0.0077293716121260795,0.038461538461538464,0.038461538461538464,0,0
0.06475137236046,0.05658983451536643,0.04587432242521582,0.11538461538461539,0.11538461538461539,0,0
0.13250791361141165,0.14450354609929078,0.07649066452519575,0.15384615384615385,0.19230769230769232,1,0
0.08242176543655087,0.1152482269503546,0.08693033527404136,0.11538461538461539,0.07692307692307693,0,0
0.029210241615578798,0.015218676122931441,0.026099176872114032,0.11538461538461539,0.11538461538461539,0,0
0.08642865729053974,0.14731087470449172,0.06143344709897611,0.11538461538461539,0.07692307692307693,0,0
0.07240453580157873,0.0233451536643026,0.05641437462356957,0.11538461538461539,0.11538461538461539,0,0
0.064390752093601,0.13460401891252954,0.05641437462356957,0.15384615384615385,0.15384615384615385,0,0
0.04627960091357135,0.03235815602836879,0.0536036940373419,0.11538461538461539,0.15384615384615385,0,0
0.03233561726169011,0.03368794326241135,0.02128086729572375,0.11538461538461539,0.11538461538461539,0,0
0.02913010377849902,0.02482269503546099,0.03131901224653684,0.07692307692307693,0.038461538461538464,0,0
0.015105982289538005,0.03664302600472814,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.061185238610409906,0.12381796690307327,0.028809476008833566,0.15384615384615385,0.11538461538461539,0,0
0.06639419802059543,0.1320921985815603,0.010941577996386268,0.15384615384615385,0.2307692307692308,0,0
0.030332171334695675,0.044473995271867614,0.028006424412768523,0.15384615384615385,0.11538461538461539,0,0
0.03654285370837842,0.03383569739952719,0.025095362377032724,0.07692307692307693,0.07692307692307693,0,0
0.028729414593100133,0.037825059101654845,0.03131901224653684,0.11538461538461539,0.11538461538461539,0,0
0.03914733341347117,0.044030732860520096,0.03232282674161815,0.19230769230769232,0.11538461538461539,0,0
0.02191769844131907,0.03221040189125295,0.03131901224653684,0.11538461538461539,0.11538461538461539,0,0
0.022318387626717957,0.02304964539007092,0.027203372816703472,0.11538461538461539,0.07692307692307693,0,0
0.04155146852586449,0.061465721040189124,0.05039148765308171,0.19230769230769232,0.15384615384615385,0,0
0.21865608847217216,0.2183806146572104,0.11664324432844811,0.2307692307692308,0.19230769230769232,0,0
0.05437352245862885,0.10224586288416075,0.0714715920497892,0.15384615384615385,0.07692307692307693,1,0
0.02592459029530793,0.04964539007092199,0.041357157197349934,0.11538461538461539,0.07692307692307693,0,0
0.21865608847217216,0.2179373522458629,0.11664324432844811,0.15384615384615385,0.15384615384615385,0,0
0.06839764394758986,0.1527777777777778,0.05641437462356957,0.15384615384615385,0.15384615384615385,0,0
0.012301157991745804,0.011524822695035462,0.011845011041959445,0.15384615384615385,0.11538461538461539,0,0
0.06038386023961214,0.04698581560283688,0.046376229672756474,0.11538461538461539,0.11538461538461539,0,0
0.02592459029530793,0.02452718676122931,0.03131901224653684,0.07692307692307693,0.07692307692307693,1,0
0.062387306166606565,0.05688534278959811,0.053904838385866294,0.15384615384615385,0.11538461538461539,0,0
0.04595904956525224,0.03235815602836879,0.05350331258783377,0.11538461538461539,0.15384615384615385,0,0
0.028328725407701247,0.02452718676122931,0.03141939369604497,0.07692307692307693,0.07692307692307693,0,0
0.15855271066233925,0.2183806146572104,0.06645251957438265,0.11538461538461539,0.11538461538461539,0,0
0.048363184677645554,0.051566193853427894,0.026299939771130296,0.11538461538461539,0.11538461538461539,1,0
0.042352846896662265,0.061465721040189124,0.05039148765308171,0.2692307692307693,0.11538461538461539,1,0
0.21865608847217216,0.2183806146572104,0.11664324432844811,0.19230769230769232,0.19230769230769232,0,0
0.04635973875065113,0.07239952718676122,0.03131901224653684,0.07692307692307693,0.11538461538461539,1,0
0.024321833553712386,0.030732860520094562,0.03633808472194339,0.11538461538461539,0.11538461538461539,0,0
0.05413310894738952,0.07638888888888888,0.057418189118650875,0.11538461538461539,0.11538461538461539,1,0
0.021116320070521298,0.02157210401891253,0.013250351335073279,0.07692307692307693,0.07692307692307693,1,0
0.030332171334695675,0.04846335697399527,0.03131901224653684,0.34615384615384615,0.15384615384615385,1,0
0.02592459029530793,0.015661938534278958,0.02780566151375226,0.07692307692307693,0.07692307692307693,1,0
0.030332171334695675,0.02482269503546099,0.038345713712106,0.11538461538461539,0.11538461538461539,0,0
0.020314941699723525,0.012559101654846335,0.027404135715719737,0.11538461538461539,0.07692307692307693,0,0
0.041150779340465606,0.05585106382978724,0.026299939771130296,0.11538461538461539,0.07692307692307693,0,0
0.08242176543655087,0.15070921985815602,0.051596065047179285,0.15384615384615385,0.11538461538461539,0,0
0.024321833553712386,0.026300236406619385,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.062387306166606565,0.06279550827423168,0.046376229672756474,0.11538461538461539,0.11538461538461539,0,0
0.05237007653163442,0.053634751773049646,0.04888576591045975,0.15384615384615385,0.11538461538461539,0,0
0.061385583203109356,0.15336879432624115,0.03382854848424011,0.07692307692307693,0.038461538461538464,0,0
0.0904355491445286,0.07919621749408982,0.051696446496687413,0.2692307692307693,0.19230769230769232,0,0
0.08242176543655087,0.15070921985815602,0.05139530214816302,0.2307692307692308,0.19230769230769232,0,0
0.07561004928476982,0.18690898345153664,0.06645251957438265,0.15384615384615385,0.07692307692307693,0,0
0.015506671474936892,0.015070921985815602,0.014956835976711505,0.07692307692307693,0.07692307692307693,0,0
0.07841487358256202,0.07801418439716311,0.06143344709897611,0.11538461538461539,0.11538461538461539,0,0
0.03654285370837842,0.03383569739952719,0.025095362377032724,0.11538461538461539,0.11538461538461539,1,0
0.08642865729053974,0.06397754137115838,0.053402931138325636,0.11538461538461539,0.15384615384615385,0,0
0.0904355491445286,0.09278959810874704,0.05641437462356957,0.15384615384615385,0.15384615384615385,0,0
0.21865608847217216,0.2183806146572104,0.09656695442682192,0.15384615384615385,0.19230769230769232,0,0
0.06839764394758986,0.06028368794326241,0.07849829351535836,0.15384615384615385,0.19230769230769232,0,0
0.030332171334695675,0.040927895981087474,0.03633808472194339,0.11538461538461539,0.11538461538461539,0,0
0.01670873903113355,0.012854609929078014,0.014254165830154587,0.038461538461538464,0.07692307692307693,0,0
0.05838041431261771,0.10224586288416075,0.0714715920497892,0.15384615384615385,0.15384615384615385,0,0
0.0704010898745843,0.08540189125295508,0.03633808472194339,0.19230769230769232,0.19230769230769232,0,0
0.0037664783427495295,0.05954491725768322,0.0178678980124473,0.11538461538461539,0.11538461538461539,1,0
0.08242176543655087,0.1592789598108747,0.06645251957438265,0.15384615384615385,0.11538461538461539,1,0
0.04635973875065113,0.0432919621749409,0.05731780766914275,0.15384615384615385,0.11538461538461539,0,0
0.09564450855471412,0.283983451536643,0.1913270427624975,0.15384615384615385,0.11538461538461539,0,0
0.030332171334695675,0.05289598108747045,0.041357157197349934,0.15384615384615385,0.15384615384615385,0,0
0.07400729254317427,0.06619385342789598,0.06243726159405742,0.11538461538461539,0.11538461538461539,1,0
0.011099090435549144,0.008274231678486997,0.0027102991367195348,0.07692307692307693,0.038461538461538464,0,0
0.08602796810514085,0.05245271867612293,0.02228468179080506,0.19230769230769232,0.15384615384615385,0,0
0.02071563088512241,0.0364952718676123,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.018311495772729097,0.02275413711583924,0.03633808472194339,0.15384615384615385,0.038461538461538464,0,0
0.05838041431261771,0.10224586288416075,0.0714715920497892,0.15384615384615385,0.15384615384615385,0,0
0.017510117401931324,0.037529550827423167,0.016261794820317206,0.11538461538461539,0.07692307692307693,0,0
0.06639419802059543,0.09471040189125295,0.049387673158000404,0.2307692307692308,0.2692307692307693,0,0
0.02953079296389791,0.03368794326241135,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.05838041431261771,0.10830378250591016,0.03794418791407348,0.2307692307692308,0.19230769230769232,0,0
0.05237007653163442,0.05348699763593381,0.041357157197349934,0.11538461538461539,0.11538461538461539,0,0
0.10445967063348961,0.15144799054373523,0.046376229672756474,0.15384615384615385,0.07692307692307693,0,0
0.028328725407701247,0.021867612293144205,0.026299939771130296,0.11538461538461539,0.07692307692307693,0,0
0.04595904956525224,0.03206264775413712,0.05320216823930938,0.11538461538461539,0.11538461538461539,0,0
0.06839764394758986,0.06722813238770685,0.048383858662919096,0.11538461538461539,0.07692307692307693,0,0
0.06038386023961214,0.09027777777777778,0.049387673158000404,0.15384615384615385,0.07692307692307693,0,0
0.020314941699723525,0.02452718676122931,0.02770528006424413,0.11538461538461539,0.11538461538461539,0,0
0.03794526585727452,0.10623522458628841,0.03744228066653282,0.15384615384615385,0.15384615384615385,0,0
0.03293665103978844,0.029994089834515365,0.04818309576390283,0.11538461538461539,0.11538461538461539,0,0
0.012902191769844132,0.008274231678486997,0.01475607307769524,0.07692307692307693,0.07692307692307693,0,0
0.07240453580157873,0.09426713947990543,0.05641437462356957,0.15384615384615385,0.11538461538461539,0,0
0.01270184717714469,0.02098108747044917,0.011242722344910661,0.11538461538461539,0.11538461538461539,0,0
0.011900468806346917,0.010786052009456265,0.011845011041959445,0.11538461538461539,0.07692307692307693,0,0
0.0704010898745843,0.11288416075650118,0.09656695442682192,0.19230769230769232,0.2307692307692308,0,0
0.07000040068918541,0.06323877068557919,0.03633808472194339,0.11538461538461539,0.07692307692307693,0,0
0.016308049845734664,0.015070921985815602,0.014655691628187112,0.07692307692307693,0.07692307692307693,1,0
0.016308049845734664,0.04107565011820331,0.019775145553101788,0.11538461538461539,0.11538461538461539,0,0
0.0704010898745843,0.08540189125295508,0.046376229672756474,0.19230769230769232,0.19230769230769232,0,0
0.05838041431261771,0.10623522458628841,0.0714715920497892,0.15384615384615385,0.15384615384615385,0,0
0.030332171334695675,0.05289598108747045,0.041357157197349934,0.15384615384615385,0.15384615384615385,0,0
0.07400729254317427,0.06619385342789598,0.06243726159405742,0.11538461538461539,0.11538461538461539,1,0
0.08602796810514085,0.05245271867612293,0.02228468179080506,0.19230769230769232,0.15384615384615385,0,0
0.02071563088512241,0.0364952718676123,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.014304603918740232,0.01403664302600473,0.018369805259987954,0.11538461538461539,0.07692307692307693,0,0
0.0823416275994711,0.13844562647754138,0.041859064444890584,0.19230769230769232,0.15384615384615385,0,0
0.011900468806346917,0.010786052009456265,0.011845011041959445,0.11538461538461539,0.07692307692307693,0,0
0.09844933285250632,0.1592789598108747,0.05139530214816302,0.15384615384615385,0.11538461538461539,0,0
0.0443562928236567,0.05585106382978724,0.03794418791407348,0.15384615384615385,0.07692307692307693,0,0
0.044396361742196584,0.03117612293144208,0.050793013451114234,0.2307692307692308,0.2307692307692308,1,0
0.01270184717714469,0.008274231678486997,0.01475607307769524,0.11538461538461539,0.11538461538461539,1,0
0.05838041431261771,0.03368794326241135,0.04236097169243124,0.11538461538461539,0.11538461538461539,0,0
0.06839764394758986,0.07328605200945626,0.041357157197349934,0.15384615384615385,0.2307692307692308,0,0
0.014304603918740232,0.01403664302600473,0.018369805259987954,0.11538461538461539,0.07692307692307693,0,0
0.030332171334695675,0.04846335697399527,0.03131901224653684,0.038461538461538464,0.0,1,0
0.07841487358256202,0.07801418439716311,0.05641437462356957,0.15384615384615385,0.15384615384615385,0,0
0.11848379212245062,0.07875295508274231,0.04908652880947601,0.2692307692307693,0.19230769230769232,0,0
0.10646311656048404,0.09574468085106383,0.06143344709897611,0.11538461538461539,0.11538461538461539,0,0
0.07841487358256202,0.15041371158392436,0.05641437462356957,0.11538461538461539,0.07692307692307693,0,0
0.061385583203109356,0.0851063829787234,0.020578197149166835,0.11538461538461539,0.11538461538461539,0,0
0.1365148054654005,0.14066193853427897,0.07649066452519575,0.15384615384615385,0.19230769230769232,0,0
0.015506671474936892,0.015070921985815602,0.014655691628187112,0.07692307692307693,0.07692307692307693,0,0
0.03233561726169011,0.030732860520094562,0.027303754266211604,0.15384615384615385,0.07692307692307693,1,0
0.036342509115678975,0.029994089834515365,0.03633808472194339,0.07692307692307693,0.07692307692307693,0,0
0.07440798172857316,0.07358156028368794,0.046376229672756474,0.15384615384615385,0.15384615384615385,0,0
0.050366630604639986,0.027482269503546097,0.04216020879341498,0.11538461538461539,0.07692307692307693,0,0
0.04595904956525224,0.03206264775413712,0.05320216823930938,0.11538461538461539,0.11538461538461539,0,0
0.050366630604639986,0.0877659574468085,0.05641437462356957,0.15384615384615385,0.11538461538461539,0,0
0.07841487358256202,0.12825059101654848,0.05641437462356957,0.15384615384615385,0.15384615384615385,0,0
0.028328725407701247,0.024231678486997633,0.034330455731780764,0.07692307692307693,0.07692307692307693,0,0
0.022919421404816287,0.020094562647754135,0.03633808472194339,0.07692307692307693,0.07692307692307693,0,0
0.04034940096966783,0.07062647754137115,0.06645251957438265,0.11538461538461539,0.11538461538461539,0,0
0.05237007653163442,0.05348699763593381,0.041357157197349934,0.11538461538461539,0.11538461538461539,0,0
0.21865608847217216,0.21468676122931443,0.11664324432844811,0.15384615384615385,0.19230769230769232,0,0
0.07440798172857316,0.04964539007092199,0.05992772535635414,0.11538461538461539,0.15384615384615385,0,0
0.053972833273229964,0.06323877068557919,0.02108010439670749,0.11538461538461539,0.11538461538461539,0,0
0.11648034619545619,0.13312647754137116,0.03924914675767918,0.3076923076923077,0.15384615384615385,1,0
0.08642865729053974,0.06397754137115838,0.053402931138325636,0.11538461538461539,0.15384615384615385,0,0
0.23869054774211645,0.2183806146572104,0.11664324432844811,0.19230769230769232,0.19230769230769232,0,0
0.050366630604639986,0.04314420803782506,0.041357157197349934,0.11538461538461539,0.11538461538461539,0,0
0.062387306166606565,0.12898936170212766,0.038345713712106,0.15384615384615385,0.15384615384615385,0,0
0.0704010898745843,0.13977541371158392,0.05641437462356957,0.11538461538461539,0.07692307692307693,0,0
0.11848379212245062,0.14450354609929078,0.07649066452519575,0.15384615384615385,0.19230769230769232,0,0
0.18660095364026127,0.19991134751773051,0.1367195342300743,0.15384615384615385,0.15384615384615385,0,0
0.022318387626717957,0.02718676122931442,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.03654285370837842,0.03383569739952719,0.025095362377032724,0.11538461538461539,0.15384615384615385,1,0
0.12649757583042834,0.14051418439716312,0.10660509937763502,0.15384615384615385,0.15384615384615385,0,0
0.07440798172857316,0.06102245862884161,0.06143344709897611,0.11538461538461539,0.11538461538461539,0,0
0.21865608847217216,0.2183806146572104,0.11664324432844811,0.19230769230769232,0.19230769230769232,0,0
0.06639419802059543,0.08894799054373521,0.052097972294719935,0.19230769230769232,0.15384615384615385,1,0
0.07440798172857316,0.1252955082742317,0.06645251957438265,0.19230769230769232,0.11538461538461539,0,0
0.05717834675642105,0.06678486997635934,0.041859064444890584,0.11538461538461539,0.15384615384615385,0,0
0.05357214408783108,0.03516548463356974,0.03232282674161815,0.19230769230769232,0.15384615384615385,0,0
0.05838041431261771,0.06323877068557919,0.03633808472194339,0.11538461538461539,0.07692307692307693,1,0
0.03834595504267341,0.020390070921985814,0.02128086729572375,0.07692307692307693,0.11538461538461539,0,0
0.02332011059021517,0.018912529550827423,0.04035334270226862,0.07692307692307693,0.038461538461538464,0,0
0.02953079296389791,0.026300236406619385,0.03533427022686208,0.11538461538461539,0.11538461538461539,0,0
0.025523901109909045,0.01699172576832151,0.02479421802850833,0.11538461538461539,0.07692307692307693,0,0
0.05838041431261771,0.05555555555555556,0.046376229672756474,0.15384615384615385,0.11538461538461539,0,0
0.07440798172857316,0.1320921985815603,0.09656695442682192,0.15384615384615385,0.2307692307692308,1,0
0.025323556517209602,0.02881205673758865,0.015559124673760288,0.11538461538461539,0.11538461538461539,1,0
0.11047000841447291,0.04550827423167849,0.026299939771130296,0.07692307692307693,0.07692307692307693,0,0
0.06639419802059543,0.1328309692671395,0.027303754266211604,0.07692307692307693,0.07692307692307693,0,0
0.04595904956525224,0.03516548463356974,0.032824733989158805,0.11538461538461539,0.11538461538461539,0,0
0.03646271587129864,0.018912529550827423,0.04868500301144348,0.07692307692307693,0.07692307692307693,1,0
0.039948711784268946,0.0384160756501182,0.024292310780967677,0.11538461538461539,0.07692307692307693,0,0
0.024321833553712386,0.01713947990543735,0.025296125276048985,0.11538461538461539,0.07692307692307693,0,0
0.05838041431261771,0.09397163120567376,0.046376229672756474,0.07692307692307693,0.07692307692307693,0,0
0.022318387626717957,0.026300236406619385,0.02348925918490263,0.11538461538461539,0.11538461538461539,0,0
0.02592459029530793,0.01699172576832151,0.02780566151375226,0.07692307692307693,0.038461538461538464,0,0
0.062387306166606565,0.07372931442080377,0.04336478618751255,0.2307692307692308,0.19230769230769232,0,0
0.07440798172857316,0.05585106382978724,0.07528608713109818,0.11538461538461539,0.07692307692307693,0,0
0.09844933285250632,0.12455673758865247,0.041357157197349934,0.11538461538461539,0.11538461538461539,0,0
0.06038386023961214,0.1592789598108747,0.05641437462356957,0.11538461538461539,0.11538461538461539,0,0
0.04876387386304444,0.07653664302600473,0.07649066452519575,0.15384615384615385,0.11538461538461539,1,0
0.02993148214929679,0.030437352245862883,0.04286287893997189,0.11538461538461539,0.11538461538461539,0,0
0.07841487358256202,0.06501182033096926,0.06093153985143546,0.15384615384615385,0.15384615384615385,0,0
0.018311495772729097,0.017878250591016547,0.016261794820317206,0.07692307692307693,0.07692307692307693,0,0
0.0704010898745843,0.2774822695035461,0.06143344709897611,0.19230769230769232,0.19230769230769232,0,0
0.002684617542172537,0.01004728132387707,0.014254165830154587,0.07692307692307693,0.07692307692307693,0,0
0.024321833553712386,0.0598404255319149,0.026299939771130296,0.11538461538461539,0.11538461538461539,0,0
0.06639419802059543,0.05688534278959811,0.0815097370006023,0.19230769230769232,0.15384615384615385,0,0
0.024321833553712386,0.02881205673758865,0.015759887572776552,0.11538461538461539,0.07692307692307693,0,0
0.03233561726169011,0.04210992907801418,0.03633808472194339,0.11538461538461539,0.15384615384615385,0,0
0.05237007653163442,0.060135933806146576,0.05641437462356957,0.15384615384615385,0.11538461538461539,0,0
0.0016828945786753217,0.007978723404255319,0.00220839188917888,0.038461538461538464,0.038461538461538464,1,0
0.05437352245862885,0.06471631205673758,0.046376229672756474,0.15384615384615385,0.11538461538461539,0,0
0.04315422526746004,0.051566193853427894,0.02128086729572375,0.19230769230769232,0.07692307692307693,0,0
0.02913010377849902,0.026300236406619385,0.03362778558522385,0.11538461538461539,0.07692307692307693,0,0
0.03834595504267341,0.054078014184397165,0.030616342099979925,0.11538461538461539,0.11538461538461539,0,0
0.05237007653163442,0.0384160756501182,0.034330455731780764,0.11538461538461539,0.11538461538461539,0,0
0.050366630604639986,0.057328605200945626,0.07649066452519575,0.11538461538461539,0.11538461538461539,1,0
0.10646311656048404,0.09426713947990543,0.07649066452519575,0.15384615384615385,0.11538461538461539,0,0
